video,frame,track_id,bb_left,bb_top,bb_width,bb_height,cx,cy,area,vehicle_type,orientation,speed,trajectory_length,truncation_ratio,occlusion_ratio,visibility,occ_ratio_by_vehicle,occ_ratio_by_background,occlusion_source,n_occlusion_regions,occluder_ids,occlusion_status_raw,frame_density
MVI_20011,26,2,563.0,161.82,67.9,57.87,596.95,190.755,3929.373,car,13.759,2.6279,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,26,3,545.65,108.35,45.8,40.72,568.55,128.70999999999998,1864.9759999999999,car,0.0,0.995,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,26,4,505.15,79.185,32.8,33.975,521.55,96.1725,1114.3799999999999,car,306.61,0.65401,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,26,5,560.75,79.615,32.85,26.445,577.175,92.83749999999999,868.71825,car,315.0,0.24749,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,26,6,700.8,87.405,41.15,31.455,721.375,103.1325,1294.3732499999999,car,235.29,1.6727,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,26,7,770.65,145.04,83.1,63.74,812.1999999999999,176.91,5296.794,car,232.66,5.3457,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,26,8,560.5,65.595,31.15,22.55,576.075,76.87,702.4325,car,81.215,0.27826,127.0,0.0,0.3752346310855489,0.6247653689144511,0.3752346310855489,0.0,vehicle,1,5,,7
MVI_20011,27,2,563.2,163.73,68.85,59.15,597.625,193.30499999999998,4072.4774999999995,car,14.813,2.6402,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,27,3,545.0,109.21,47.05,40.98,568.525,129.7,1928.1089999999997,car,358.56,0.99531,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,27,4,504.5,79.96,33.05,33.2,521.025,96.56,1097.26,car,306.43,0.65252,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,27,5,560.75,79.79,32.5,26.44,577.0,93.01,859.3000000000001,car,314.59,0.24573,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,27,6,699.6,86.54,40.8,31.29,720.0,102.185,1276.6319999999998,car,235.29,1.6727,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,27,7,767.1,142.1,81.65,63.13,807.9250000000001,173.665,5154.5645,car,232.78,5.3686,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,27,8,560.75,65.77,31.15,22.29,576.325,76.91499999999999,694.3335,car,79.796,0.25402,127.0,0.0,0.3710183938986088,0.6289816061013912,0.3710183938986088,0.0,vehicle,1,5,,7
MVI_20011,28,2,563.35,165.63,69.8,60.46,598.25,195.85999999999999,4220.108,car,13.759,2.6279,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,28,3,544.4,110.08,48.25,41.24,568.525,130.7,1989.8300000000002,car,0.0,0.995,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,28,4,503.9,80.74,33.2,32.42,520.5,96.94999999999999,1076.344,car,306.61,0.65401,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,28,5,560.75,79.96,32.15,26.45,576.825,93.18499999999999,850.3675,car,314.59,0.24573,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,28,6,698.35,85.675,40.5,31.115,718.6,101.2325,1260.1575,car,235.84,1.6919,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,28,7,763.55,139.16,80.15,62.53,803.625,170.425,5011.779500000001,car,232.98,5.3855,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,28,8,561.05,65.94,31.1,22.03,576.5999999999999,76.955,685.133,car,81.724,0.27789,127.0,0.0,0.36359509759419023,0.6364049024058098,0.36359509759419023,0.0,vehicle,1,5,,7
MVI_20011,29,2,563.55,167.54,70.75,61.75,598.925,198.415,4368.8125,car,14.799,2.6427,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,29,3,543.8,110.94,49.45,41.5,568.525,131.69,2052.175,car,0.0,0.995,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,29,4,503.3,81.52,33.35,31.64,519.975,97.34,1055.194,car,306.61,0.65401,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,29,5,560.75,80.135,31.85,26.445,576.675,93.3575,842.2732500000001,car,318.99,0.2286,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,29,6,697.15,84.81,40.1,30.94,717.1999999999999,100.28,1240.6940000000002,car,235.77,1.6933,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,29,7,760.0,136.21,78.7,61.92,799.35,167.17000000000002,4873.104,car,232.78,5.3686,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,29,8,561.3,66.115,31.1,21.77,576.8499999999999,77.0,677.047,car,79.796,0.25402,127.0,0.0,0.3559944878272848,0.6440055121727152,0.3559944878272848,0.0,vehicle,1,5,,7
MVI_20011,30,2,563.7,169.44,71.7,63.05,599.5500000000001,200.965,4520.685,car,13.772,2.6255,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,30,3,543.2,111.81,50.7,41.76,568.5500000000001,132.69,2117.232,car,1.4357,0.99781,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,30,4,502.7,82.3,33.55,30.86,519.475,97.72999999999999,1035.3529999999998,car,307.95,0.63411,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,30,5,560.75,80.31,31.5,26.44,576.5,93.53,832.86,car,315.0,0.24749,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,30,6,695.95,83.94,39.75,30.77,715.825,99.325,1223.1075,car,235.22,1.6741,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,30,7,756.45,133.27,77.2,61.32,795.0500000000001,163.93,4733.904,car,232.96,5.387,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,30,8,561.55,66.29,31.1,21.51,577.0999999999999,77.045,668.9610000000001,car,79.796,0.25402,127.0,0.0,0.34373154787797816,0.6562684521220219,0.34373154787797816,0.0,vehicle,1,5,,7
MVI_20011,31,2,563.9,171.35,72.65,64.34,600.225,203.51999999999998,4674.301,car,14.813,2.6402,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,31,3,542.6,112.68,51.9,42.01,568.5500000000001,133.685,2180.319,car,0.0,0.995,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,31,4,502.1,83.075,33.7,30.085,518.95,98.1175,1013.8645000000001,car,306.43,0.65252,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,31,5,560.75,80.48,31.15,26.45,576.325,93.705,823.9174999999999,car,314.59,0.24573,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,31,6,694.75,83.075,39.4,30.605,714.45,98.3775,1205.837,car,235.36,1.6713,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,31,7,752.9,130.32,75.75,60.72,790.775,160.68,4599.54,car,232.8,5.3671,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,31,8,561.8,66.46,31.1,21.25,577.3499999999999,77.085,660.875,car,80.91,0.25318,127.0,0.0,0.32929525250614694,0.670704747493853,0.32929525250614694,0.0,vehicle,1,5,,7
MVI_20011,32,2,564.65,173.77,73.1,65.82,601.1999999999999,206.68,4811.441999999999,car,17.147,3.307,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,32,3,542.85,113.71,51.65,42.36,568.6750000000001,134.89,2187.894,car,5.8981,1.2164,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,32,4,501.05,83.075,35.0,31.115,518.55,98.63250000000001,1089.0249999999999,car,322.3,0.65407,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,32,5,560.35,81.085,32.3,26.615,576.5,94.3925,859.6644999999999,car,14.231,0.71185,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,32,6,694.05,81.605,38.55,30.255,713.3249999999999,96.7325,1166.33025,car,214.37,1.9929,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,32,7,749.75,128.07,75.55,59.94,787.525,158.04,4528.467,car,230.91,4.1871,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,32,8,562.4,66.72,31.3,21.51,578.05,77.475,673.263,car,60.876,0.80131,127.0,0.0,0.32102796381206133,0.6789720361879387,0.32102796381206133,0.0,vehicle,1,5,,7
MVI_20011,33,2,565.45,176.19,73.5,67.29,602.2,209.835,4945.8150000000005,car,17.573,3.3121,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,33,3,543.1,114.75,51.4,42.71,568.8000000000001,136.105,2195.294,car,5.886,1.2189,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,33,4,500.0,83.075,36.35,32.155,518.175,99.1525,1168.83425,car,324.2,0.64111,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,33,5,559.9,81.69,33.55,26.79,576.675,95.085,898.8044999999998,car,14.182,0.71427,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,7
MVI_20011,33,6,693.35,80.135,37.7,29.905,712.2,95.0875,1127.4185000000002,car,214.41,1.9908,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,33,7,746.65,125.83,75.25,59.15,784.275,155.405,4451.037499999999,car,230.91,4.1871,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,7
MVI_20011,33,8,563.0,66.98,31.5,21.77,578.75,77.86500000000001,685.755,car,60.876,0.80131,127.0,0.0,0.3134895115602517,0.6865104884397484,0.3134895115602517,0.0,vehicle,1,5,,7
MVI_20011,34,2,566.2,178.62,73.95,68.76,603.1750000000001,213.0,5084.802000000001,car,17.147,3.307,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,34,3,543.4,115.79,51.1,43.06,568.9499999999999,137.32,2200.366,car,7.0523,1.2217,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,34,4,498.98,83.075,37.62,33.195,517.79,99.6725,1248.7958999999998,car,323.48,0.64701,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,34,5,559.45,82.3,34.75,26.96,576.825,95.78,936.86,car,12.179,0.711,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,8
MVI_20011,34,6,692.65,78.665,36.85,29.555,711.0749999999999,93.44250000000001,1089.10175,car,214.37,1.9929,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,34,7,743.55,123.58,75.0,58.37,781.05,152.765,4377.75,car,230.7,4.1678,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,34,8,563.65,67.24,31.6,22.03,579.4499999999999,78.255,696.148,car,60.876,0.80131,127.0,0.0,0.3058738946316008,0.6941261053683991,0.3058738946316008,0.0,vehicle,1,5,,8
MVI_20011,34,11,918.05,212.53,42.95,57.39,939.525,241.225,2464.9005,car,243.32,3.2177,136.0,0.59517,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,35,2,567.0,181.04,74.4,70.23,604.2,216.155,5225.112000000001,car,17.971,3.3221,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,35,3,543.65,116.83,50.85,43.4,569.0749999999999,138.53,2206.89,car,5.8981,1.2164,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,35,4,497.94,83.075,38.91,34.235,517.395,100.1925,1332.0838499999998,car,322.78,0.65301,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,35,5,559.05,82.905,35.95,27.135,577.025,96.4725,975.5032500000001,car,16.109,0.7208,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,8
MVI_20011,35,6,691.95,77.19,35.95,29.22,709.9250000000001,91.8,1050.459,car,214.96,2.0071,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,35,7,740.4,121.33,74.75,57.6,777.775,150.13,4305.6,car,231.15,4.205,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,35,8,564.25,67.5,31.8,22.29,580.15,78.645,708.822,car,60.876,0.80131,127.0,0.0,0.2986839432184663,0.7013160567815337,0.2986839432184663,0.0,vehicle,1,5,,8
MVI_20011,35,11,912.3,205.3,48.7,68.96,936.65,239.78,3358.352,car,243.32,3.2177,136.0,0.44283,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,36,2,567.8,183.46,74.8,71.7,605.1999999999999,219.31,5363.16,car,17.573,3.3121,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,36,3,543.9,117.86,50.6,43.76,569.1999999999999,139.74,2214.256,car,5.886,1.2189,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,36,4,496.9,83.075,40.2,35.275,517.0,100.7125,1418.055,car,322.82,0.64951,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,36,5,558.6,83.51,37.2,27.31,577.2,97.165,1015.932,car,14.231,0.71185,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,8
MVI_20011,36,6,691.25,75.72,35.1,28.86,708.8,90.15,1012.986,car,214.37,1.9929,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,36,7,737.3,119.08,74.5,56.82,774.55,147.49,4233.09,car,230.7,4.1678,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,36,8,564.85,67.76,31.95,22.55,580.825,79.03500000000001,720.4725,car,59.982,0.77957,127.0,0.0,0.2921138558376624,0.7078861441623376,0.2921138558376624,0.0,vehicle,1,5,,8
MVI_20011,36,11,905.05,202.41,55.95,66.06,933.025,235.44,3696.0570000000002,car,219.89,5.6528,136.0,0.38295,0.0,1.0,0.0,0.0,none,0,,,8
MVI_20011,37,2,568.55,185.88,75.25,73.18,606.175,222.47,5506.795,car,17.147,3.307,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,3,544.15,118.91,50.35,44.09,569.3249999999999,140.95499999999998,2219.9315,car,5.886,1.2189,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,4,495.87,83.075,41.48,36.315,516.61,101.2325,1506.3461999999997,car,322.78,0.65301,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,5,558.15,84.115,38.4,27.485,577.35,97.85749999999999,1055.424,car,12.222,0.70856,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,37,6,690.6,74.25,34.2,28.52,707.7,88.51,975.384,car,213.81,1.9768,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,7,734.2,116.83,74.2,56.04,771.3000000000001,144.85,4158.168,car,230.91,4.1871,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,8,565.45,68.02,32.15,22.805,581.5250000000001,79.4225,733.18075,car,61.032,0.8001,127.0,0.0,0.28462422124421566,0.7153757787557844,0.28462422124421566,0.0,vehicle,1,5,,10
MVI_20011,37,9,546.75,52.44,24.9,22.81,559.2,63.845,567.9689999999999,car,349.96,0.57378,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,10,582.6,54.52,30.05,22.805,597.625,65.9225,685.29025,car,21.659,0.7451,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,37,11,897.85,193.74,63.15,71.84,929.4250000000001,229.66000000000003,4536.696,car,211.91,6.8116,136.0,0.23765,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,2,569.0,189.95,76.9,74.48,607.45,227.19,5727.512000000001,car,15.132,4.8843,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,3,544.65,120.29,50.25,44.62,569.775,142.6,2242.1549999999997,car,15.299,1.7054,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,4,496.13,84.46,40.82,35.97,516.54,102.445,1468.2954,car,356.7,1.2145,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,5,558.5,84.635,37.95,28.085,577.475,98.67750000000001,1065.8257500000002,car,8.6414,0.83194,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,38,6,689.35,73.99,34.75,28.26,706.725,88.11999999999999,982.0350000000001,car,248.2,1.0501,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,7,732.45,115.44,72.5,55.96,768.7,143.42,4057.1,car,241.23,2.9661,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,8,565.95,68.885,32.35,22.72,582.125,80.245,734.992,car,36.11,1.0181,127.0,0.0,0.289234440646973,0.710765559353027,0.289234440646973,0.0,vehicle,1,5,,10
MVI_20011,38,9,546.5,53.135,25.2,22.55,559.1,64.41,568.26,car,349.96,0.57378,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,10,582.9,55.04,30.0,23.15,597.9,66.615,694.5,car,21.659,0.7451,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,38,11,890.6,193.74,70.4,66.06,925.8000000000001,226.77,4650.624000000001,car,231.41,4.6376,136.0,0.21628,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,2,569.4,194.02,78.55,75.77,608.675,231.905,5951.733499999999,car,14.557,4.874,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,3,545.2,121.68,50.15,45.13,570.2750000000001,144.245,2263.2695,car,16.907,1.7193,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,4,496.38,85.845,40.12,35.615,516.4399999999999,103.6525,1428.8738,car,355.51,1.2137,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,5,558.85,85.155,37.55,28.695,577.625,99.5025,1077.49725,car,10.335,0.83607,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,39,6,688.15,73.73,35.25,28.0,705.775,87.73,987.0,car,247.68,1.0269,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,7,730.75,114.06,70.75,55.87,766.125,141.995,3952.8025,car,241.04,2.943,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,8,566.5,69.75,32.5,22.635,582.75,81.0675,735.6375,car,37.23,1.033,127.0,0.0,0.29386348575215365,0.7061365142478464,0.29386348575215365,0.0,vehicle,1,5,,10
MVI_20011,39,9,546.25,53.825,25.55,22.29,559.025,64.97,569.5095,car,352.37,0.565,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,10,583.25,55.56,29.9,23.5,598.2,67.31,702.65,car,23.348,0.75698,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,39,11,886.25,186.51,74.75,64.61,923.625,218.815,4829.5975,car,195.3,8.2446,136.0,0.18463,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,2,569.85,198.09,80.2,77.06,609.95,236.62,6180.212,car,15.132,4.8843,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,3,545.7,123.06,50.1,45.65,570.75,145.885,2287.065,car,16.13,1.7098,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,4,496.64,87.23,39.41,35.27,516.345,104.86500000000001,1389.9907,car,355.52,1.2162,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,5,559.2,85.675,37.1,29.295,577.75,100.32249999999999,1086.8445000000002,car,8.6414,0.83194,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,40,6,686.95,73.47,35.8,27.74,704.85,87.34,993.0919999999999,car,247.14,1.0039,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,7,729.0,112.68,69.0,55.77,763.5,140.565,3848.13,car,241.42,2.9892,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,8,567.0,70.615,32.65,22.55,583.325,81.89,736.2574999999999,car,34.957,1.0036,127.0,0.0,0.29807098739231797,0.701929012607682,0.29807098739231797,0.0,vehicle,1,5,,10
MVI_20011,40,9,545.95,54.52,25.95,22.03,558.9250000000001,65.535,571.6785,car,349.96,0.57378,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,10,583.6,56.075,29.85,23.85,598.525,68.0,711.9225000000001,car,25.221,0.76271,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,40,11,880.5,186.51,80.5,57.38,920.75,215.2,4619.09,car,218.5,4.6189,136.0,0.21983,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,2,570.3,202.16,81.8,78.36,611.1999999999999,241.34,6409.848,car,14.841,4.8803,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,3,546.25,124.44,49.95,46.18,571.225,147.53,2306.6910000000003,car,16.13,1.7098,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,4,496.9,88.615,38.75,34.925,516.275,106.07749999999999,1353.34375,car,356.7,1.2145,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,5,559.55,86.19,36.65,29.91,577.875,101.145,1096.2015,car,8.6674,0.82947,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,41,6,685.75,73.21,36.3,27.48,703.9,86.94999999999999,997.5239999999999,car,247.68,1.0269,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,7,727.25,111.29,67.3,55.69,760.9,139.135,3747.937,car,241.23,2.9661,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,8,567.5,71.48,32.85,22.46,583.925,82.71000000000001,737.811,car,36.193,1.0161,127.0,0.0,0.30146609362018234,0.6985339063798177,0.30146609362018234,0.0,vehicle,1,5,,10
MVI_20011,41,9,545.7,55.21,26.3,21.77,558.85,66.095,572.551,car,352.37,0.565,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,10,583.95,56.595,29.75,24.195,598.825,68.6925,719.80125,car,23.423,0.75469,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,41,11,873.25,183.62,87.75,64.61,917.125,215.925,5669.5275,car,281.31,3.6968,136.0,0.03803,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,2,570.7,206.22,83.5,79.66,612.45,246.05,6651.61,car,14.848,4.8779,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,3,546.75,125.83,49.9,46.69,571.7,149.175,2329.8309999999997,car,16.106,1.7122,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,4,497.17,90.0,38.03,34.58,516.1850000000001,107.28999999999999,1315.0774,car,355.51,1.2137,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,5,559.9,86.71,36.25,30.51,578.025,101.96499999999999,1105.9875,car,10.335,0.83607,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,42,6,684.5,72.95,36.85,27.225,702.925,86.5625,1003.24125,car,248.33,1.0492,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,7,725.55,109.91,65.55,55.6,758.3249999999999,137.71,3644.58,car,241.0,2.9442,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,8,568.05,72.345,33.0,22.375,584.55,83.5325,738.375,car,37.23,1.033,127.0,0.0,0.3048329101066536,0.6951670898933464,0.3048329101066536,0.0,vehicle,1,5,,10
MVI_20011,42,9,545.45,55.905,26.6,21.51,558.75,66.66,572.166,car,349.96,0.57378,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,10,584.3,57.115,29.65,24.54,599.125,69.385,727.611,car,23.423,0.75469,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,42,11,867.45,176.38,93.55,64.62,914.225,208.69,6045.201,car,201.86,7.7899,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,2,571.15,210.29,85.1,80.96,613.6999999999999,250.76999999999998,6889.695999999999,car,14.841,4.8803,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,3,547.25,127.21,49.85,47.22,572.175,150.82,2353.917,car,16.106,1.7122,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,4,497.43,91.385,37.32,34.225,516.09,108.4975,1277.277,car,355.52,1.2162,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,5,560.25,87.23,35.8,31.12,578.15,102.79,1114.096,car,8.6414,0.83194,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,43,6,683.3,72.69,37.35,26.965,701.9749999999999,86.1725,1007.14275,car,247.68,1.0269,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,7,723.8,108.52,63.85,55.52,755.7249999999999,136.28,3544.952,car,241.23,2.9661,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,8,568.55,73.21,33.2,22.29,585.15,84.35499999999999,740.028,car,36.11,1.0181,127.0,0.0,0.3073194527774623,0.6926805472225377,0.3073194527774623,0.0,vehicle,1,5,,10
MVI_20011,43,9,545.2,56.595,26.95,21.25,558.6750000000001,67.22,572.6875,car,352.37,0.565,163.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,10,584.65,57.635,29.55,24.885,599.425,70.0775,735.35175,car,23.423,0.75469,127.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,43,11,860.9,173.43,100.1,64.34,910.9499999999999,205.60000000000002,6440.434,car,226.62,4.5061,136.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,44,2,571.95,215.13,86.9,83.31,615.4000000000001,256.78499999999997,7239.639000000001,car,15.782,6.2506,72.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,44,3,546.9,128.94,51.15,48.34,572.475,153.11,2472.591,car,7.4554,2.312,105.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,44,4,497.25,92.685,37.7,34.395,516.1,109.88250000000001,1296.6915000000001,car,0.5171,1.3851,132.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,44,5,560.85,88.185,35.6,30.945,578.65,103.6575,1101.642,car,29.958,1.0013,151.0,0.0,0.0,1.0,0.0,0.0,none,0,,1,10
MVI_20011,44,6,683.15,72.345,36.65,26.705,701.475,85.69749999999999,978.7382499999999,car,226.47,0.68966,91.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
MVI_20011,44,7,721.65,107.22,63.05,54.91,753.175,134.675,3462.0754999999995,car,237.85,3.0117,157.0,0.0,0.0,1.0,0.0,0.0,none,0,,,10
