video,track_id,first_frame,last_frame,n_frames_observed,track_span_frames,n_occluded_frames,occluded_frame_ratio,mean_occlusion_ratio,max_occlusion_ratio,n_occlusion_segments,longest_segment_frames,longest_segment_s,n_full_occlusion_segments,longest_full_segment_frames,n_gaps,longest_gap_frames,vehicle_type
MVI_20051,35,727,906,180,180,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,36,727,865,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,37,745,906,162,162,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,38,745,906,162,162,109,0.6728,0.2207,0.4586,1,109,4.36,0,0,0,0,car
MVI_20051,39,745,901,157,157,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,40,769,906,138,138,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,41,799,906,108,108,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,42,811,906,96,96,27,0.2812,0.0845,0.4358,1,27,1.08,0,0,0,0,car
MVI_20051,43,829,906,78,78,61,0.7821,0.2513,0.5006,1,61,2.44,0,0,0,0,car
MVI_20051,44,829,906,78,78,71,0.9103,0.1719,0.2378,1,71,2.84,0,0,0,0,car
MVI_20051,45,835,906,72,72,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,46,895,906,12,12,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,47,895,906,12,12,7,0.5833,0.1237,0.2292,1,7,0.28,0,0,0,0,car
MVI_20051,48,895,906,12,12,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,49,901,906,6,6,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,50,901,906,6,6,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20051,51,1,906,906,906,120,0.1325,0.0312,0.1847,3,80,3.2,0,0,0,0,bus
MVI_20052,1,1,61,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,2,1,81,81,81,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,3,1,103,103,103,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,4,1,694,694,694,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,5,1,115,115,115,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,6,1,139,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,7,1,193,193,193,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,8,1,319,319,319,78,0.2445,0.0851,0.5161,1,78,3.12,0,0,0,0,car
MVI_20052,9,1,139,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,10,1,139,139,139,31,0.223,0.0412,0.2261,1,31,1.24,0,0,0,0,car
MVI_20052,11,1,139,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,12,1,109,109,109,43,0.3945,0.0729,0.2428,1,43,1.72,0,0,0,0,car
MVI_20052,13,1,103,103,103,11,0.1068,0.0351,0.4054,1,11,0.44,0,0,0,0,car
MVI_20052,14,19,169,151,151,51,0.3377,0.1068,0.4858,1,51,2.04,0,0,0,0,car
MVI_20052,15,25,251,227,227,41,0.1806,0.0466,0.3321,1,41,1.64,0,0,0,0,van
MVI_20052,16,37,199,163,163,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,17,91,259,169,169,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,18,97,229,133,133,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,19,97,259,163,163,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,20,103,415,313,313,76,0.2428,0.0655,0.3661,1,76,3.04,0,0,0,0,car
MVI_20052,21,115,349,235,235,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,22,139,259,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,23,181,397,217,217,31,0.1429,0.0443,0.343,1,31,1.24,0,0,0,0,car
MVI_20052,24,181,463,283,283,103,0.364,0.0612,0.223,2,96,3.84,0,0,0,0,car
MVI_20052,25,223,343,121,121,52,0.4298,0.1324,0.5257,1,52,2.08,0,0,0,0,car
MVI_20052,26,223,373,151,151,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,27,247,421,175,175,41,0.2343,0.0741,0.4246,1,41,1.64,0,0,0,0,car
MVI_20052,28,247,511,265,265,61,0.2302,0.0419,0.3169,1,61,2.44,0,0,0,0,van
MVI_20052,29,253,373,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20052,30,259,694,436,436,282,0.6468,0.2406,0.499,1,282,11.28,0,0,0,0,car
MVI_20052,31,265,409,145,145,61,0.4207,0.0658,0.2022,1,61,2.44,0,0,0,0,car
MVI_20052,32,283,439,157,157,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,33,319,439,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,34,343,547,205,205,169,0.8244,0.2239,0.507,1,169,6.76,0,0,0,0,car
MVI_20052,35,349,481,133,133,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,36,379,457,79,79,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,37,385,625,241,241,0,0.0,0.0034,0.0966,0,0,0.0,0,0,0,0,car
MVI_20052,38,391,595,205,205,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,39,427,625,199,199,31,0.1558,0.0452,0.357,1,31,1.24,0,0,0,0,car
MVI_20052,40,487,631,145,145,33,0.2276,0.0406,0.2251,1,33,1.32,0,0,0,0,car
MVI_20052,41,493,679,187,187,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20052,42,625,694,70,70,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20052,43,1,694,694,694,247,0.3559,0.0783,0.2271,5,103,4.12,0,0,0,0,bus
MVI_20061,1,1,55,55,55,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,2,1,73,73,73,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,3,1,151,151,151,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20061,4,1,157,157,157,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,5,1,229,229,229,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20061,6,1,199,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,7,1,457,457,457,370,0.8096,0.3522,0.7527,2,251,10.04,0,0,0,0,car
MVI_20061,8,1,229,229,229,129,0.5633,0.148,0.5349,2,65,2.6,0,0,0,0,car
MVI_20061,9,1,247,247,247,42,0.17,0.0401,0.2866,2,39,1.56,0,0,0,0,car
MVI_20061,10,1,295,295,295,120,0.4068,0.2094,0.6934,1,120,4.8,0,0,0,0,car
MVI_20061,11,1,181,181,181,159,0.8785,0.2962,0.5394,2,111,4.44,0,0,0,0,car
MVI_20061,12,1,229,229,229,149,0.6507,0.1452,0.3153,2,128,5.12,0,0,0,0,car
MVI_20061,13,1,79,79,79,59,0.7468,0.2682,0.5079,1,59,2.36,0,0,0,0,car
MVI_20061,14,1,151,151,151,81,0.5364,0.1409,0.3546,1,81,3.24,0,0,0,0,van
MVI_20061,15,1,127,127,127,127,1.0,0.4684,0.552,1,127,5.08,0,0,0,0,car
MVI_20061,16,1,61,61,61,31,0.5082,0.1432,0.335,1,31,1.24,0,0,0,0,car
MVI_20061,17,1,61,61,61,61,1.0,0.5391,0.628,1,61,2.44,0,0,0,0,car
MVI_20061,18,7,427,421,421,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,19,25,259,235,235,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,20,49,301,253,253,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,22,103,331,229,229,11,0.048,0.0064,0.1399,1,11,0.44,0,0,0,0,car
MVI_20061,23,121,361,241,241,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,24,139,409,271,271,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,25,169,421,253,253,171,0.6759,0.2352,0.456,1,171,6.84,0,0,0,0,car
MVI_20061,26,211,595,385,385,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,28,259,463,205,205,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,29,289,517,229,229,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,30,307,505,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,31,313,511,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,32,361,577,217,217,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20061,33,397,625,229,229,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20061,34,451,661,211,211,51,0.2417,0.0689,0.4623,1,51,2.04,0,0,0,0,car
MVI_20061,35,469,667,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,36,481,751,271,271,0,0.0,0.0006,0.0843,0,0,0.0,0,0,0,0,car
MVI_20061,38,553,727,175,175,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,39,583,800,218,218,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,40,613,800,188,188,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,41,649,800,152,152,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,42,667,800,134,134,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,43,703,800,98,98,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,44,715,800,86,86,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,45,751,800,50,50,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20061,46,757,800,44,44,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,47,793,800,8,8,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20061,48,799,800,2,2,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20061,49,31,351,321,321,93,0.2897,0.0652,0.1469,3,56,2.24,0,0,0,0,bus
MVI_20061,50,161,501,341,341,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_20061,51,441,651,211,211,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_20062,1,1,19,19,19,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,2,1,13,13,13,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,3,1,61,61,61,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,4,1,97,97,97,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,5,1,115,115,115,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,6,1,175,175,175,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,7,1,193,193,193,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20062,8,1,133,133,133,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20062,9,1,235,235,235,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,10,91,295,205,205,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,11,97,235,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,12,2,235,234,234,161,0.688,0.467,1.0,1,161,6.44,3,35,0,0,car
MVI_20062,13,181,367,187,187,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,14,199,379,181,181,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,15,241,493,253,253,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,16,283,433,151,151,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20062,17,283,469,187,187,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,others
MVI_20062,19,301,529,229,229,131,0.5721,0.1743,0.4031,1,131,5.24,0,0,0,0,car
MVI_20062,20,337,457,121,121,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,21,355,553,199,199,129,0.6482,0.1522,0.3576,1,129,5.16,0,0,0,0,car
MVI_20062,22,451,631,181,181,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,23,499,631,133,133,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,24,505,625,121,121,21,0.1736,0.0519,0.3948,1,21,0.84,0,0,0,0,car
MVI_20062,25,553,800,248,248,81,0.3266,0.1308,0.6009,1,83,3.32,0,0,0,0,van
MVI_20062,26,700,800,101,101,79,0.7822,0.421,0.6986,1,79,3.16,0,0,0,0,car
MVI_20062,27,751,800,50,50,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20062,28,300,800,501,501,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_20063,2,1,129,129,129,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,3,1,211,211,211,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,4,21,391,371,371,5,0.0135,0.0034,0.1148,1,5,0.2,0,0,0,0,van
MVI_20063,5,91,331,241,241,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,6,141,401,261,261,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,7,231,481,251,251,192,0.7649,0.2449,0.5956,2,117,4.68,0,0,0,0,car
MVI_20063,8,231,491,261,261,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,9,271,491,221,221,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,10,321,541,221,221,8,0.0362,0.0069,0.2127,1,8,0.32,0,0,0,0,car
MVI_20063,11,361,701,341,341,44,0.129,0.0244,0.2696,2,41,1.64,0,0,0,0,van
MVI_20063,12,381,701,321,321,285,0.8879,0.3239,0.7625,2,198,7.92,0,0,0,0,car
MVI_20063,13,380,534,155,155,60,0.3871,0.2187,1.0,1,60,2.4,1,11,0,0,car
MVI_20063,14,441,791,351,351,83,0.2365,0.0635,0.3772,1,83,3.32,0,0,0,0,car
MVI_20063,15,451,791,341,341,1,0.0029,0.0006,0.1108,0,0,0.0,0,0,0,0,car
MVI_20063,16,461,791,331,331,81,0.2447,0.0702,0.4104,1,81,3.24,0,0,0,0,car
MVI_20063,17,511,791,281,281,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,18,571,791,221,221,191,0.8643,0.4203,0.6311,1,191,7.64,0,0,0,0,car
MVI_20063,19,581,791,211,211,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,20,591,800,210,210,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,21,651,800,150,150,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,22,681,800,120,120,110,0.9167,0.1916,0.2943,1,110,4.4,0,0,0,0,others
MVI_20063,23,661,800,140,140,9,0.0643,0.014,0.1331,1,9,0.36,0,0,0,0,car
MVI_20063,24,701,800,100,100,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,25,741,800,60,60,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,26,761,800,40,40,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,27,761,791,31,31,31,1.0,0.3631,0.484,1,31,1.24,0,0,0,0,car
MVI_20063,28,771,800,30,30,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,29,781,800,20,20,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20063,30,1,771,771,771,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_20064,1,1,163,163,163,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,2,1,331,331,331,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,3,1,265,265,265,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,4,1,145,145,145,7,0.0483,0.0165,0.1286,1,7,0.28,0,0,0,0,van
MVI_20064,5,1,310,310,310,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,6,1,109,109,109,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,7,1,235,235,235,78,0.3319,0.0835,0.3979,4,50,2.0,0,0,0,0,car
MVI_20064,8,1,277,277,277,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,9,1,127,127,127,86,0.6772,0.2842,0.589,1,86,3.44,0,0,0,0,car
MVI_20064,10,1,235,235,235,35,0.1489,0.033,0.2203,1,35,1.4,0,0,0,0,car
MVI_20064,11,1,139,139,139,36,0.259,0.0815,0.455,1,36,1.44,0,0,0,0,car
MVI_20064,12,1,139,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,13,1,109,109,109,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,14,1,19,19,19,9,0.4737,0.1507,0.3799,1,9,0.36,0,0,0,0,car
MVI_20064,15,31,379,349,349,3,0.0086,0.0015,0.1266,1,3,0.12,0,0,0,0,car
MVI_20064,16,67,355,289,289,119,0.4118,0.1258,0.4377,3,77,3.08,0,0,0,0,car
MVI_20064,17,97,379,283,283,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,18,103,775,673,673,529,0.786,0.2363,0.4965,3,372,14.88,0,0,0,0,car
MVI_20064,19,109,433,325,325,101,0.3108,0.0673,0.3583,5,45,1.8,0,0,0,0,car
MVI_20064,20,157,800,644,644,32,0.0497,0.0111,0.1837,2,29,1.16,0,0,0,0,car
MVI_20064,21,145,511,367,367,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,22,151,800,650,650,110,0.1692,0.0366,0.3222,4,75,3.0,0,0,0,0,car
MVI_20064,23,151,493,343,343,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,24,241,691,451,451,287,0.6364,0.1533,0.615,7,90,3.6,0,0,0,0,car
MVI_20064,25,253,757,505,505,203,0.402,0.1545,0.8333,5,118,4.72,0,0,0,0,car
MVI_20064,26,295,637,343,343,147,0.4286,0.1784,0.8152,1,148,5.92,0,0,0,0,car
MVI_20064,27,301,685,385,385,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,28,319,763,445,445,186,0.418,0.1127,0.5144,3,135,5.4,0,0,0,0,car
MVI_20064,29,361,800,440,440,276,0.6273,0.167,0.5125,9,111,4.44,0,0,0,0,car
MVI_20064,30,373,800,428,428,321,0.75,0.2574,0.8856,6,132,5.28,0,0,0,0,car
MVI_20064,31,379,673,295,295,62,0.2102,0.0455,0.3005,5,37,1.48,0,0,0,0,car
MVI_20064,32,379,800,422,422,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,33,379,661,283,283,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,34,421,800,380,380,236,0.6211,0.1906,0.6855,3,112,4.48,0,0,0,0,car
MVI_20064,35,427,800,374,374,215,0.5749,0.1877,0.5229,3,200,8.0,0,0,0,0,car
MVI_20064,36,451,697,247,247,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,38,469,800,332,332,83,0.25,0.0713,0.448,3,40,1.6,0,0,0,0,car
MVI_20064,39,481,800,320,320,307,0.9594,0.3979,1.0,1,307,12.28,1,8,0,0,van
MVI_20064,40,505,745,241,241,1,0.0041,0.0012,0.1176,0,0,0.0,0,0,0,0,car
MVI_20064,41,565,800,236,236,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,42,607,800,194,194,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,43,607,800,194,194,41,0.2113,0.0714,0.5381,1,42,1.68,0,0,0,0,car
MVI_20064,44,613,800,188,188,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,45,655,800,146,146,90,0.6164,0.2463,0.5638,1,91,3.64,0,0,0,0,car
MVI_20064,46,679,800,122,122,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,47,667,800,134,134,44,0.3284,0.0568,0.1334,1,44,1.76,0,0,0,0,car
MVI_20064,48,667,800,134,134,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,49,685,800,116,116,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,50,739,800,62,62,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20064,51,560,800,241,241,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,bus
MVI_20065,2,1,103,103,103,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,3,1,73,73,73,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,4,1,187,187,187,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,5,1,151,151,151,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,6,1,97,97,97,97,1.0,0.3202,0.65,1,97,3.88,0,0,0,0,car
MVI_20065,7,1,97,97,97,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,8,37,223,187,187,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,9,55,283,229,229,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,10,55,373,319,319,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,11,55,259,205,205,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,12,97,175,79,79,21,0.2658,0.1059,0.6322,1,21,0.84,0,0,0,0,car
MVI_20065,13,97,283,187,187,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,14,103,403,301,301,55,0.1827,0.0564,0.3342,1,55,2.2,0,0,0,0,car
MVI_20065,15,103,445,343,343,206,0.6006,0.1449,0.4403,3,148,5.92,0,0,0,0,van
MVI_20065,16,103,314,212,212,11,0.0519,0.0084,0.1641,1,11,0.44,0,0,0,0,car
MVI_20065,17,139,295,157,157,30,0.1911,0.0548,0.3423,1,30,1.2,0,0,0,0,car
MVI_20065,18,151,475,325,325,176,0.5415,0.0996,0.2934,4,99,3.96,0,0,0,0,car
MVI_20065,19,151,343,193,193,11,0.057,0.0167,0.2832,1,11,0.44,0,0,0,0,car
MVI_20065,20,169,511,343,343,200,0.5831,0.1208,0.3735,2,181,7.24,0,0,0,0,car
MVI_20065,21,169,398,230,230,81,0.3522,0.1084,0.4825,1,81,3.24,0,0,0,0,van
MVI_20065,22,187,325,139,139,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,23,211,440,230,230,29,0.1261,0.0197,0.1409,1,29,1.16,0,0,0,0,car
MVI_20065,24,211,373,163,163,23,0.1411,0.0236,0.1254,1,23,0.92,0,0,0,0,car
MVI_20065,25,229,391,163,163,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,26,229,476,248,248,167,0.6734,0.2479,0.5887,1,167,6.68,0,0,0,0,car
MVI_20065,27,271,607,337,337,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,28,277,433,157,157,31,0.1975,0.0404,0.2265,1,31,1.24,0,0,0,0,car
MVI_20065,29,301,499,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,30,307,475,169,169,53,0.3136,0.0846,0.436,2,31,1.24,0,0,0,0,car
MVI_20065,31,325,541,217,217,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,32,325,649,325,325,55,0.1692,0.0317,0.1776,2,52,2.08,0,0,0,0,van
MVI_20065,33,343,541,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,34,349,632,284,284,6,0.0211,0.0038,0.1109,1,6,0.24,0,0,0,0,car
MVI_20065,35,373,541,169,169,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,36,385,721,337,337,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,37,415,589,175,175,41,0.2343,0.0705,0.3638,1,41,1.64,0,0,0,0,car
MVI_20065,38,427,589,163,163,155,0.9509,0.3771,0.5146,1,155,6.2,0,0,0,0,car
MVI_20065,39,427,619,193,193,89,0.4611,0.1511,0.4956,1,89,3.56,0,0,0,0,car
MVI_20065,40,475,643,169,169,14,0.0828,0.0163,0.219,1,14,0.56,0,0,0,0,car
MVI_20065,41,475,679,205,205,44,0.2146,0.0426,0.2452,1,44,1.76,0,0,0,0,car
MVI_20065,42,481,733,253,253,21,0.083,0.0167,0.2296,1,21,0.84,0,0,0,0,car
MVI_20065,44,487,745,259,259,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,45,511,793,283,283,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,46,523,781,259,259,11,0.0425,0.0075,0.1788,2,8,0.32,0,0,0,0,car
MVI_20065,47,529,691,163,163,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,48,537,691,155,155,111,0.7161,0.2096,0.5154,1,111,4.44,0,0,0,0,car
MVI_20065,49,577,841,265,265,71,0.2679,0.0491,0.2791,1,71,2.84,0,0,0,0,car
MVI_20065,50,577,769,193,193,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,51,583,727,145,145,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,52,589,781,193,193,120,0.6218,0.1238,0.2551,1,120,4.8,0,0,0,0,car
MVI_20065,53,619,829,211,211,128,0.6066,0.1079,0.257,3,98,3.92,0,0,0,0,car
MVI_20065,54,619,877,259,259,84,0.3243,0.068,0.3546,2,80,3.2,0,0,0,0,van
MVI_20065,55,631,859,229,229,16,0.0699,0.0348,0.6392,1,16,0.64,0,0,0,0,car
MVI_20065,56,649,925,277,277,103,0.3718,0.1267,0.5396,3,88,3.52,0,0,0,0,car
MVI_20065,57,666,829,164,164,1,0.0061,0.0018,0.1216,0,0,0.0,0,0,0,0,car
MVI_20065,58,673,829,157,157,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,59,685,1200,516,516,166,0.3217,0.1008,0.7634,1,166,6.64,0,0,0,0,car
MVI_20065,60,685,1027,343,343,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20065,61,685,872,188,188,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,car
MVI_20065,62,715,913,199,199,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,van
MVI_20065,63,715,973,259,259,141,0.5444,0.1976,0.6562,2,102,4.08,0,0,0,0,car
MVI_20065,64,757,1063,307,307,233,0.759,0.2691,0.5037,1,233,9.32,0,0,0,0,car
