video,track_id,seg_id,start_frame,end_frame,length_frames,duration_s,bucket,mean_occlusion_ratio,max_occlusion_ratio,is_heavy,main_source,path_len_px,net_disp_px
MVI_20065,18,1,164,262,99,3.96,long,0.1798,0.2934,False,vehicle,53.71,40.16
MVI_20065,18,2,310,318,9,0.36,short,0.1101,0.1186,False,vehicle,4.1,4.1
MVI_20065,18,3,367,428,62,2.48,long,0.1429,0.1887,False,vehicle,113.15,112.16
MVI_20065,19,0,151,161,11,0.44,short,0.2107,0.2832,False,vehicle,8.17,5.37
MVI_20065,20,0,169,189,21,0.84,medium,0.1745,0.2151,False,vehicle,11.92,7.16
MVI_20065,20,1,239,419,181,7.24,long,0.2045,0.3735,False,vehicle,142.15,119.28
MVI_20065,21,0,169,249,81,3.24,long,0.3079,0.4825,False,vehicle,46.17,33.62
MVI_20065,23,0,305,333,29,1.16,medium,0.1265,0.1409,False,vehicle,35.08,32.87
MVI_20065,24,0,275,297,23,0.92,medium,0.1151,0.1254,False,vehicle,25.56,25.2
MVI_20065,26,0,229,395,167,6.68,long,0.3661,0.5887,False,vehicle,160.15,144.78
MVI_20065,28,0,374,404,31,1.24,medium,0.2045,0.2265,False,vehicle,30.94,30.5
MVI_20065,30,0,307,337,31,1.24,medium,0.2527,0.4144,False,vehicle,71.36,68.35
MVI_20065,30,1,454,475,22,0.88,medium,0.2617,0.436,False,vehicle,22.92,20.56
MVI_20065,32,0,422,473,52,2.08,long,0.1396,0.1776,False,vehicle,36.19,20.04
MVI_20065,32,1,481,483,3,0.12,short,0.1013,0.1023,False,vehicle,1.71,1.71
MVI_20065,34,0,429,434,6,0.24,short,0.1096,0.1109,False,vehicle,4.9,2.95
MVI_20065,37,0,448,488,41,1.64,long,0.301,0.3638,False,vehicle,60.48,57.95
MVI_20065,38,0,435,589,155,6.2,long,0.395,0.5146,False,vehicle,260.49,250.75
MVI_20065,39,0,527,615,89,3.56,long,0.326,0.4956,False,vehicle,80.32,77.61
MVI_20065,40,0,630,643,14,0.56,medium,0.1962,0.219,False,vehicle,7.8,7.45
MVI_20065,41,0,584,627,44,1.76,long,0.1813,0.2452,False,vehicle,106.25,104.47
MVI_20065,42,0,578,598,21,0.84,medium,0.2017,0.2296,False,vehicle,21.27,21.09
MVI_20065,46,0,628,635,8,0.32,short,0.1543,0.1788,False,vehicle,8.49,8.45
MVI_20065,46,1,779,781,3,0.12,short,0.1672,0.1736,False,vehicle,0.48,0.48
MVI_20065,48,0,537,647,111,4.44,long,0.2927,0.5154,False,vehicle,195.44,173.52
MVI_20065,49,0,597,667,71,2.84,long,0.1833,0.2791,False,vehicle,38.76,35.76
MVI_20065,52,0,662,781,120,4.8,long,0.1952,0.2551,False,vehicle,126.42,118.78
MVI_20065,53,0,651,674,24,0.96,medium,0.1164,0.137,False,vehicle,51.09,51.0
MVI_20065,53,1,708,713,6,0.24,short,0.1059,0.1113,False,vehicle,6.13,5.79
MVI_20065,53,2,722,819,98,3.92,long,0.1617,0.257,False,vehicle,66.95,60.5
MVI_20065,54,0,619,698,80,3.2,long,0.2063,0.3546,False,vehicle,45.75,33.27
MVI_20065,54,1,706,709,4,0.16,short,0.1151,0.1243,False,vehicle,4.25,4.25
MVI_20065,55,0,844,859,16,0.64,medium,0.4977,0.6392,False,vehicle,3.61,1.49
MVI_20065,56,0,649,736,88,3.52,long,0.3331,0.5396,False,vehicle,42.71,39.77
MVI_20065,56,1,750,752,3,0.12,short,0.109,0.1143,False,vehicle,1.12,1.1
MVI_20065,56,2,762,773,12,0.48,short,0.1537,0.2104,False,vehicle,11.08,11.03
MVI_20065,59,0,1035,1200,166,6.64,long,0.3123,0.7634,True,vehicle,68.69,4.05
MVI_20065,63,0,715,753,39,1.56,long,0.3579,0.6562,False,vehicle,49.94,46.88
MVI_20065,63,1,775,876,102,4.08,long,0.3488,0.5584,False,vehicle,101.38,97.85
MVI_20065,64,0,757,989,233,9.32,long,0.3522,0.5037,False,vehicle,199.19,194.49
MVI_20065,67,0,1045,1055,11,0.44,short,0.1308,0.148,False,vehicle,5.46,5.45
MVI_20065,67,1,1074,1095,22,0.88,medium,0.1211,0.1255,False,vehicle,7.01,3.96
MVI_20065,67,2,1102,1120,19,0.76,medium,0.1283,0.1741,False,vehicle,9.72,1.34
MVI_20065,67,3,1124,1137,14,0.56,medium,0.1107,0.1193,False,vehicle,2.49,0.37
MVI_20065,70,0,895,903,9,0.36,short,0.1053,0.1063,False,vehicle,1.85,1.4
MVI_20065,70,1,915,1037,123,4.92,long,0.179,0.255,False,vehicle,52.93,45.12
MVI_20065,70,2,1070,1148,79,3.16,long,0.3038,0.5156,False,vehicle,109.87,108.26
MVI_20065,74,0,1086,1089,4,0.16,short,0.1196,0.1354,False,vehicle,1.54,1.52
MVI_20065,74,1,1102,1125,24,0.96,medium,0.123,0.152,False,vehicle,15.12,14.21
MVI_20065,74,2,1143,1183,41,1.64,long,0.3168,0.4489,False,vehicle,66.52,65.69
MVI_39761,2,0,1,70,70,2.8,long,0.211,0.2702,False,vehicle,287.27,286.62
MVI_39771,11,0,190,200,11,0.44,short,0.1267,0.1373,False,vehicle,12.36,12.23
MVI_39771,18,0,309,319,11,0.44,short,0.2286,0.512,False,vehicle,18.99,16.01
MVI_39771,24,0,490,493,4,0.16,short,0.113,0.1214,False,vehicle,1.18,1.15
MVI_39771,24,1,497,552,56,2.24,long,0.1864,0.2529,False,vehicle,32.92,31.0
MVI_39771,24,2,560,570,11,0.44,short,0.1459,0.1644,False,vehicle,8.65,8.64
MVI_39771,25,0,511,570,60,2.4,long,0.2061,0.326,False,vehicle,36.89,33.56
MVI_39781,10,0,386,486,101,4.04,long,0.5276,0.688,False,background,787.93,784.98
MVI_39781,12,0,576,609,34,1.36,medium,0.335,0.493,False,vehicle,259.26,258.82
MVI_39781,13,0,566,641,76,3.04,long,0.621,0.8249,True,background,739.72,736.73
MVI_39781,14,0,596,676,81,3.24,long,0.5626,0.7852,True,background,772.55,771.07
MVI_39781,16,1,735,781,47,1.88,long,0.365,0.5672,False,vehicle,99.25,98.43
MVI_39781,18,0,713,749,37,1.48,medium,0.3034,0.4223,False,vehicle,176.02,175.78
MVI_39781,19,0,696,781,86,3.44,long,0.55,0.7627,True,background,723.17,720.93
MVI_39781,20,0,701,703,3,0.12,short,0.3294,0.4929,False,vehicle,19.61,19.61
MVI_39781,23,0,771,861,91,3.64,long,0.4445,0.7812,True,background,783.37,782.33
MVI_39781,26,0,836,853,18,0.72,medium,0.2463,0.4743,False,background,318.02,317.67
MVI_39781,28,0,851,903,53,2.12,long,0.3309,0.4233,False,vehicle,97.22,95.89
MVI_39781,30,0,933,1007,75,3.0,long,0.5884,1.0,True,vehicle,170.43,168.81
MVI_39781,31,0,951,1066,116,4.64,long,0.5033,0.7698,True,background,778.55,776.29
MVI_39781,34,0,1032,1287,256,10.24,long,0.3091,0.4662,False,vehicle,161.41,65.89
MVI_39781,35,0,1011,1131,121,4.84,long,0.451,0.774,True,background,751.46,749.3
MVI_39781,36,0,1011,1121,111,4.44,long,0.2711,0.3722,False,vehicle,704.19,701.58
MVI_39781,37,0,1036,1048,13,0.52,medium,0.1986,0.2888,False,vehicle,14.15,13.91
MVI_39781,37,1,1075,1127,53,2.12,long,0.6508,1.0,True,vehicle,176.66,176.22
MVI_39781,38,0,1074,1106,33,1.32,medium,0.1481,0.1706,False,vehicle,142.62,137.81
MVI_39781,38,1,1218,1227,10,0.4,short,0.1248,0.1365,False,vehicle,6.32,4.27
MVI_39781,38,2,1385,1387,3,0.12,short,0.111,0.1186,False,vehicle,1.4,0.38
MVI_39781,38,3,1460,1474,15,0.6,medium,0.1317,0.1511,False,vehicle,18.33,17.41
MVI_39781,38,4,1586,1601,16,0.64,medium,0.4038,0.6214,False,vehicle,23.82,23.03
MVI_39781,39,0,1066,1186,121,4.84,long,0.4359,0.7935,True,background,745.68,743.56
MVI_39781,40,0,1181,1186,6,0.24,short,0.1341,0.1476,False,vehicle,9.31,9.31
MVI_39781,41,0,1185,1195,11,0.44,short,0.167,0.2055,False,vehicle,25.32,21.95
MVI_39781,41,1,1426,1439,14,0.56,medium,0.1438,0.1809,False,vehicle,0.0,0.0
MVI_39781,41,2,1514,1528,15,0.6,medium,0.1537,0.1895,False,vehicle,0.0,0.0
MVI_39781,41,3,1672,1703,32,1.28,medium,0.3304,0.5646,False,vehicle,31.59,14.32
MVI_39781,42,0,1185,1190,6,0.24,short,0.1303,0.1632,False,background,78.32,77.53
MVI_39781,43,0,1276,1279,4,0.16,short,0.1112,0.1189,False,vehicle,0.64,0.64
MVI_39781,43,1,1283,1292,10,0.4,short,0.1158,0.132,False,vehicle,1.63,0.38
MVI_39781,43,2,1533,1689,157,6.28,long,0.3566,0.6356,False,vehicle,362.27,355.39
MVI_39781,45,0,1420,1431,12,0.48,short,0.1407,0.1916,False,background,150.85,149.39
MVI_39781,48,0,1509,1514,6,0.24,short,0.1235,0.1513,False,background,58.83,58.38
MVI_39781,48,1,1590,1619,30,1.2,medium,0.7587,1.0,True,both,90.41,65.1
MVI_39781,49,0,1857,1865,9,0.36,short,0.1175,0.1328,False,vehicle,37.07,36.99
MVI_39781,50,0,1836,1865,30,1.2,medium,0.5004,0.7075,True,background,348.49,346.56
MVI_39801,2,0,12,30,19,0.76,medium,0.3358,0.3991,False,background,42.15,42.01
MVI_39801,2,1,125,135,11,0.44,short,0.2677,0.339,False,background,169.12,169.0
MVI_39801,4,0,56,77,22,0.88,medium,0.3517,0.445,False,background,39.88,38.72
MVI_39801,4,1,173,182,10,0.4,short,0.2777,0.338,False,background,157.72,157.66
MVI_39801,5,0,81,141,61,2.44,long,0.3508,0.5611,False,vehicle,527.37,525.51
MVI_39801,6,0,81,181,101,4.04,long,0.5989,0.9964,True,background,733.83,731.9
MVI_39801,7,0,108,141,34,1.36,medium,0.3826,1.0,True,background,405.97,405.31
MVI_39801,8,0,156,163,8,0.32,short,0.1491,0.1569,False,background,103.38,103.36
MVI_39801,9,0,245,259,15,0.6,medium,0.3106,0.4394,False,background,52.37,51.68
MVI_39801,9,1,318,325,8,0.32,short,0.3141,0.3639,False,background,148.97,148.73
MVI_39801,10,0,251,258,8,0.32,short,0.1734,0.188,False,background,102.45,102.4
MVI_39801,11,0,263,270,8,0.32,short,0.1837,0.2083,False,background,90.34,90.34
MVI_39801,12,0,256,265,10,0.4,short,0.3692,0.4405,False,background,21.9,21.63
MVI_39801,12,1,309,337,29,1.16,medium,0.2175,0.2983,False,vehicle,130.93,130.86
MVI_39801,12,2,373,383,11,0.44,short,0.269,0.3373,False,background,152.69,152.65
MVI_39801,13,0,281,295,15,0.6,medium,0.2847,0.3828,False,background,47.52,47.43
MVI_39801,13,1,354,362,9,0.36,short,0.2783,0.3084,False,background,183.8,183.76
MVI_39801,14,0,296,391,96,3.84,long,0.679,1.0,True,background,724.79,724.17
MVI_39801,15,0,296,333,38,1.52,long,0.2939,0.517,False,vehicle,399.56,398.13
MVI_39801,16,0,317,334,18,0.72,medium,0.2094,0.2832,False,background,47.36,46.96
MVI_39801,16,1,399,406,8,0.32,short,0.2992,0.3628,False,background,172.83,172.81
MVI_39801,17,0,316,360,45,1.8,long,0.2243,0.3961,False,vehicle,123.15,122.11
MVI_39801,17,1,420,429,10,0.4,short,0.3013,0.3484,False,background,159.14,159.07
MVI_39801,18,0,515,539,25,1.0,medium,0.4607,0.865,True,background,238.38,237.48
MVI_39801,19,0,327,345,19,0.76,medium,0.4885,0.9874,True,background,214.29,214.23
MVI_39801,20,0,368,390,23,0.92,medium,0.2471,0.3809,False,background,62.76,62.3
MVI_39801,20,1,456,466,11,0.44,short,0.2555,0.3094,False,background,186.88,186.73
MVI_39801,21,0,384,395,12,0.48,short,0.5636,0.988,True,background,145.49,145.46
MVI_39801,22,0,415,424,10,0.4,short,0.1813,0.2119,False,background,112.31,112.22
MVI_39801,23,0,426,432,7,0.28,short,0.2427,0.375,False,background,11.95,11.91
MVI_39801,23,1,507,514,8,0.32,short,0.33,0.3779,False,background,138.99,138.85
MVI_39801,24,0,443,454,12,0.48,short,0.1677,0.1843,False,background,114.63,114.57
MVI_39801,25,0,461,472,12,0.48,short,0.3393,0.446,False,background,22.96,22.93
MVI_39801,25,1,546,554,9,0.36,short,0.2883,0.3522,False,background,150.56,150.46
MVI_39801,26,0,495,520,26,1.04,medium,0.3017,0.401,False,background,58.13,56.79
MVI_39801,26,1,607,618,12,0.48,short,0.3005,0.325,False,background,164.31,163.96
MVI_39801,27,0,506,591,86,3.44,long,0.5236,0.9994,True,background,699.55,698.64
MVI_39801,28,0,521,530,10,0.4,short,0.1596,0.1807,False,background,117.53,117.44
MVI_39801,29,0,532,540,9,0.36,short,0.1783,0.1944,False,background,101.5,101.5
MVI_39801,29,1,563,651,89,3.56,long,0.3043,0.449,False,vehicle,328.79,327.16
MVI_39801,30,0,542,569,28,1.12,medium,0.3485,0.4763,False,background,58.14,57.85
MVI_39801,30,1,658,670,13,0.52,medium,0.2892,0.3566,False,background,180.25,180.19
MVI_39801,31,0,578,589,12,0.48,short,0.1724,0.197,False,background,116.44,116.36
MVI_39801,31,1,626,701,76,3.04,long,0.2494,0.3779,False,vehicle,244.74,244.33
MVI_39801,32,0,585,611,27,1.08,medium,0.3172,0.4394,False,background,58.96,58.41
MVI_39801,32,1,694,705,12,0.48,short,0.3061,0.3542,False,background,167.14,167.11
MVI_39801,33,0,591,701,111,4.44,long,0.653,0.9992,True,background,729.93,728.52
MVI_39801,34,0,638,646,9,0.36,short,0.2046,0.2304,False,background,93.48,93.47
MVI_39801,35,0,666,791,126,5.04,long,0.6669,1.0,True,background,740.2,738.47
MVI_39801,36,0,686,708,23,0.92,medium,0.2936,0.3915,False,background,55.84,54.59
MVI_39801,36,1,782,793,12,0.48,short,0.2908,0.3731,False,background,180.67,180.18
MVI_39801,37,0,701,709,9,0.36,short,0.1957,0.2324,False,background,106.76,106.73
MVI_39801,37,1,815,831,17,0.68,medium,0.2225,0.3343,False,vehicle,25.43,25.43
MVI_39801,38,0,727,737,11,0.44,short,0.1783,0.2176,False,background,120.86,120.76
MVI_39801,39,0,752,761,10,0.4,short,0.1785,0.1999,False,background,107.61,107.61
MVI_39801,39,1,837,885,49,1.96,long,0.3066,0.3807,False,vehicle,105.72,105.43
MVI_39801,40,0,766,885,120,4.8,long,0.6248,0.9971,True,background,722.77,720.63
MVI_39801,41,0,806,822,17,0.68,medium,0.3348,0.4351,False,background,43.9,43.82
MVI_39801,41,1,879,885,7,0.28,short,0.2588,0.293,False,background,143.4,143.39
MVI_39801,42,0,859,865,7,0.28,short,0.2219,0.2652,False,background,82.58,82.46
MVI_39801,43,0,866,885,20,0.8,medium,0.6121,0.7531,True,background,100.14,99.3
MVI_39811,1,0,1,6,6,0.24,short,0.4921,0.5225,False,background,20.19,20.19
MVI_39811,2,0,1,51,51,2.04,long,0.6022,0.6871,False,background,296.63,296.18
MVI_39811,3,0,36,101,66,2.64,long,0.5176,1.0,True,background,617.05,615.98
MVI_39811,4,0,63,74,12,0.48,short,0.1336,0.1629,False,background,112.25,112.2
MVI_39811,5,0,119,129,11,0.44,short,0.1529,0.1691,False,background,109.49,109.15
MVI_39811,6,0,267,277,11,0.44,short,0.2073,0.2805,False,background,121.89,121.8
MVI_39811,7,1,572,593,22,0.88,medium,0.3618,0.9404,True,background,337.59,337.19
MVI_39811,8,0,656,673,18,0.72,medium,0.4524,0.9739,True,background,249.05,248.81
MVI_39811,9,0,770,786,17,0.68,medium,0.4082,0.9697,True,background,324.89,324.2
MVI_39821,1,0,1,17,17,0.68,medium,0.384,0.533,False,background,43.21,42.39
MVI_39821,1,1,85,91,7,0.28,short,0.234,0.3672,False,background,82.59,82.54
MVI_39821,2,0,60,61,2,0.08,short,0.1731,0.2325,False,background,24.44,24.44
MVI_39821,3,0,35,41,7,0.28,short,0.3607,0.7196,True,background,89.38,89.18
MVI_39821,4,0,78,95,18,0.72,medium,0.2491,0.324,False,background,43.16,43.08
MVI_39821,4,1,168,176,9,0.36,short,0.2911,0.5995,False,background,114.96,114.23
MVI_39821,5,0,101,103,3,0.12,short,0.1598,0.2096,False,background,18.4,18.33
MVI_39821,6,0,145,165,21,0.84,medium,0.2232,0.2708,False,background,55.25,55.17
MVI_39821,6,1,220,226,7,0.28,short,0.1746,0.2082,False,background,92.96,92.29
MVI_39821,7,0,136,142,7,0.28,short,0.2326,0.3023,False,background,34.13,33.79
MVI_39821,8,0,170,190,21,0.84,medium,0.2829,0.4099,False,background,47.17,46.99
MVI_39821,8,1,261,266,6,0.24,short,0.1963,0.2507,False,background,62.48,62.25
MVI_39821,9,0,201,225,25,1.0,medium,0.2462,0.3898,False,background,53.47,52.37
MVI_39821,9,1,298,306,9,0.36,short,0.255,0.432,False,background,110.63,109.97
MVI_39821,10,0,201,210,10,0.4,short,0.2379,0.3678,False,background,51.0,50.26
MVI_39821,11,0,242,257,16,0.64,medium,0.2255,0.3325,False,background,34.17,34.13
MVI_39821,11,1,330,336,7,0.28,short,0.2232,0.3411,False,background,85.44,85.15
MVI_39821,12,0,316,324,9,0.36,short,0.2068,0.2723,False,background,50.92,50.73
MVI_39821,13,0,358,409,52,2.08,long,0.1401,0.1734,False,background,113.42,111.87
MVI_39821,13,1,465,501,37,1.48,medium,0.1802,0.4237,False,background,229.86,227.54
MVI_39821,14,0,419,439,21,0.84,medium,0.3197,0.4604,False,background,42.59,42.19
MVI_39821,14,1,522,526,5,0.2,short,0.2584,0.3239,False,background,65.11,64.78
MVI_39821,15,0,461,487,27,1.08,medium,0.3915,0.9938,True,background,242.02,241.84
MVI_39821,16,0,494,520,27,1.08,medium,0.3185,0.4452,False,background,50.51,49.86
MVI_39821,16,1,598,606,9,0.36,short,0.2643,0.4084,False,background,102.29,101.7
MVI_39821,17,0,481,611,131,5.24,long,0.9564,1.0,True,both,737.73,735.15
MVI_39821,18,0,496,511,16,0.64,medium,0.7567,0.9972,True,background,78.55,78.47
MVI_39821,19,0,547,564,18,0.72,medium,0.3057,0.3913,False,background,44.36,44.09
MVI_39821,19,1,639,646,8,0.32,short,0.2225,0.3204,False,background,91.32,91.19
MVI_39821,20,0,536,565,30,1.2,medium,0.4145,0.6222,False,both,49.62,48.64
MVI_39821,20,1,661,666,6,0.24,short,0.2785,0.3717,False,background,62.71,62.61
MVI_39821,21,0,619,642,24,0.96,medium,0.362,0.5024,False,background,52.36,52.27
MVI_39821,21,1,719,726,8,0.32,short,0.1805,0.2471,False,background,82.71,82.68
MVI_39821,22,0,616,713,98,3.92,long,0.525,0.9974,True,background,627.5,626.02
MVI_39821,23,0,621,721,101,4.04,long,0.9675,1.0,True,both,701.15,700.12
MVI_39821,24,0,681,698,18,0.72,medium,0.2509,0.3968,False,background,52.13,49.93
MVI_39821,24,1,702,722,21,0.84,medium,0.3412,0.5621,False,vehicle,93.89,93.34
MVI_39821,24,2,759,784,26,1.04,medium,0.284,0.4847,False,vehicle,82.63,81.91
MVI_39821,25,0,732,758,27,1.08,medium,0.295,0.4092,False,background,51.1,51.05
MVI_39821,25,1,851,861,11,0.44,short,0.2022,0.2905,False,background,103.8,103.1
MVI_39821,26,0,701,719,19,0.76,medium,0.5016,0.9935,True,background,202.37,202.04
MVI_39821,26,1,729,734,6,0.24,short,0.1305,0.1383,False,background,36.75,36.72
MVI_39821,26,2,745,757,13,0.52,medium,0.1677,0.2268,False,background,56.68,56.59
MVI_39821,27,0,736,775,40,1.6,long,0.4624,0.9992,True,background,390.12,389.4
MVI_39821,28,0,787,810,24,0.96,medium,0.2282,0.2945,False,background,50.45,49.69
MVI_39821,29,0,766,814,49,1.96,long,0.3601,0.5937,False,vehicle,270.0,267.62
MVI_39821,30,0,776,818,43,1.72,long,0.3229,0.9979,True,background,361.37,360.95
MVI_39821,31,0,800,823,24,0.96,medium,0.256,0.3311,False,background,48.21,47.64
MVI_39821,32,0,826,833,8,0.32,short,0.2212,0.2982,False,background,37.27,37.0
MVI_39821,33,0,866,880,15,0.6,medium,0.7864,0.9972,True,background,183.87,183.81
MVI_39821,34,0,876,880,5,0.2,short,0.351,0.4549,False,background,19.79,19.79
MVI_39851,13,0,521,531,11,0.44,short,0.2453,0.3183,False,vehicle,10.64,7.25
MVI_39851,18,0,671,781,111,4.44,long,0.262,0.36,False,vehicle,491.22,478.84
MVI_39851,20,0,1121,1126,6,0.24,short,0.1216,0.1285,False,vehicle,0.0,0.0
MVI_39851,20,1,1219,1229,11,0.44,short,0.1449,0.1631,False,vehicle,12.48,5.25
MVI_39851,24,0,896,938,43,1.72,long,0.1643,0.2109,False,vehicle,19.81,11.48
MVI_39851,32,0,1284,1354,71,2.84,long,0.2782,0.4382,False,vehicle,58.8,51.53
MVI_39851,32,1,1359,1362,4,0.16,short,0.1196,0.1362,False,vehicle,4.13,4.12
MVI_39851,35,0,1261,1357,97,3.88,long,0.1762,0.2543,False,vehicle,44.55,37.55
MVI_39861,1,0,23,48,26,1.04,medium,0.1744,0.2483,False,vehicle,20.25,7.82
MVI_39861,1,1,169,241,73,2.92,long,0.4603,0.9624,True,background,332.65,321.61
MVI_39861,2,0,1,11,11,0.44,short,0.4339,0.6958,False,background,103.4,102.81
MVI_39861,3,0,1,96,96,3.84,long,0.6644,0.9581,True,background,492.64,476.21
MVI_39861,4,0,1,71,71,2.84,long,0.6935,1.0,True,both,637.54,632.92
MVI_39861,5,0,152,182,31,1.24,medium,0.5365,1.0,True,background,50.67,50.33
MVI_39861,5,1,189,192,4,0.16,short,0.1209,0.152,False,background,6.51,6.51
MVI_39861,5,2,259,281,23,0.92,medium,0.5463,0.997,True,background,248.04,247.41
MVI_39861,6,0,279,324,46,1.84,long,0.2511,0.4234,False,background,60.12,58.83
MVI_39861,7,0,406,416,11,0.44,short,0.1609,0.2074,False,background,105.74,105.13
MVI_39861,7,1,420,421,2,0.08,short,0.1056,0.1088,False,background,11.45,11.45
MVI_39861,7,2,441,447,7,0.28,short,0.1171,0.1288,False,background,36.61,36.61
MVI_39861,7,4,484,521,38,1.52,long,0.2353,0.3878,False,background,75.31,74.89
MVI_39861,7,6,529,565,37,1.48,medium,0.4778,0.8845,True,background,39.68,35.34
MVI_39861,8,0,499,542,44,1.76,long,0.2708,0.3658,False,background,53.14,52.04
MVI_39861,8,1,650,652,3,0.12,short,0.1062,0.1109,False,vehicle,3.56,3.47
MVI_39861,9,0,556,591,36,1.44,medium,0.6127,0.9952,True,background,55.75,55.33
MVI_39861,9,1,644,655,12,0.48,short,0.1711,0.2443,False,both,67.39,67.36
MVI_39861,9,2,670,691,22,0.88,medium,0.6312,0.997,True,background,267.99,266.37
MVI_39861,11,0,633,658,26,1.04,medium,0.575,0.983,True,background,46.08,45.7
MVI_39861,11,1,730,745,16,0.64,medium,0.6236,0.9938,True,background,230.35,228.36
MVI_39861,12,0,561,568,8,0.32,short,0.2121,0.2675,False,vehicle,2.98,2.56
MVI_39861,12,1,573,701,129,5.16,long,0.5423,0.9988,True,background,708.55,705.29
MVI_39861,13,0,737,745,9,0.36,short,0.2062,0.3549,False,background,8.52,8.35
MVI_39931,4,0,1,54,54,2.16,long,0.4835,0.6711,False,background,261.01,259.49
MVI_39931,4,1,142,181,40,1.6,long,0.749,1.0,True,background,100.16,98.98
MVI_39931,5,0,66,86,21,0.84,medium,0.538,0.7951,True,vehicle,120.17,117.75
MVI_39931,10,0,1,105,105,4.2,long,0.2397,0.318,False,vehicle,75.15,64.15
MVI_39931,11,0,63,95,33,1.32,medium,0.1383,0.166,False,vehicle,21.15,13.34
MVI_39931,12,0,36,86,51,2.04,long,0.2652,0.3591,False,vehicle,82.72,80.29
MVI_39931,12,1,100,201,102,4.08,long,0.4338,0.947,True,vehicle,732.56,729.08
MVI_39931,13,0,310,341,32,1.28,medium,0.3402,0.5371,False,vehicle,349.21,348.54
MVI_39931,14,0,151,233,83,3.32,long,0.5504,0.6884,False,background,357.73,355.25
MVI_39931,14,1,324,361,38,1.52,long,0.6366,1.0,True,background,127.98,126.73
MVI_39931,17,0,241,311,71,2.84,long,0.4933,0.6192,False,background,352.54,350.92
MVI_39931,17,1,407,431,25,1.0,medium,0.4582,0.9759,True,background,56.19,55.44
MVI_39931,19,0,386,471,86,3.44,long,0.5468,0.7036,True,background,345.18,342.97
MVI_39931,19,1,577,611,35,1.4,medium,0.572,1.0,True,background,73.18,72.55
MVI_39931,21,0,836,884,49,1.96,long,0.4256,0.5476,False,background,298.35,297.34
MVI_39931,21,1,957,976,20,0.8,medium,0.5037,0.9458,True,background,42.18,41.76
MVI_39931,25,0,1051,1096,46,1.84,long,0.5417,0.6589,False,background,326.85,325.72
MVI_39931,25,1,1159,1181,23,0.92,medium,0.6626,0.9968,True,background,71.19,70.76
MVI_40131,1,0,157,276,120,4.8,long,0.7509,1.0,True,vehicle,59.31,16.96
MVI_40131,12,0,101,181,81,3.24,long,0.3719,0.5105,False,vehicle,75.42,70.67
MVI_40131,16,0,169,220,52,2.08,long,0.2713,0.3724,False,vehicle,51.23,28.01
MVI_40131,16,1,288,309,22,0.88,medium,0.1615,0.204,False,vehicle,31.4,30.98
MVI_40131,17,0,131,194,64,2.56,long,0.2532,0.3737,False,vehicle,69.1,64.83
MVI_40131,19,0,221,239,19,0.76,medium,0.1644,0.1922,False,vehicle,19.06,18.65
MVI_40131,19,1,687,800,114,4.56,long,0.7102,1.0,True,vehicle,6.57,6.56
MVI_40131,19,2,906,923,18,0.72,medium,0.1328,0.1461,False,vehicle,4.96,3.49
MVI_40131,19,3,929,934,6,0.24,short,0.1102,0.1215,False,vehicle,1.86,1.82
MVI_40131,19,4,943,955,13,0.52,medium,0.1302,0.1432,False,vehicle,3.02,2.73
MVI_40131,19,5,973,1044,72,2.88,long,0.1836,0.2607,False,vehicle,48.0,26.53
MVI_40131,19,6,1073,1101,29,1.16,medium,0.1736,0.2195,False,vehicle,15.27,12.11
MVI_40131,20,0,191,195,5,0.2,short,0.1381,0.1726,False,vehicle,0.95,0.95
MVI_40131,20,1,200,261,62,2.48,long,0.1794,0.2569,False,vehicle,34.99,21.09
MVI_40131,20,2,382,388,7,0.28,short,0.1076,0.1145,False,vehicle,3.45,2.73
MVI_40131,23,0,291,315,25,1.0,medium,0.1597,0.2107,False,vehicle,9.53,8.96
MVI_40131,25,0,368,544,177,7.08,long,0.3531,0.5353,False,vehicle,143.05,125.59
MVI_40131,26,0,351,434,84,3.36,long,0.2295,0.3903,False,vehicle,54.97,52.0
MVI_40131,29,0,729,830,102,4.08,long,0.2627,0.3669,False,vehicle,278.08,255.91
MVI_40131,30,0,467,475,9,0.36,short,0.1301,0.1635,False,vehicle,3.11,3.07
MVI_40131,30,1,518,568,51,2.04,long,0.1716,0.2146,False,vehicle,26.31,21.15
MVI_40131,31,0,446,469,24,0.96,medium,0.1977,0.3061,False,vehicle,10.19,8.78
MVI_40131,31,1,476,483,8,0.32,short,0.1515,0.1918,False,vehicle,4.1,3.68
MVI_40131,34,0,606,670,65,2.6,long,0.1998,0.2408,False,vehicle,37.6,26.27
MVI_40131,35,0,737,833,97,3.88,long,0.7303,1.0,True,vehicle,42.37,37.9
MVI_40131,35,1,930,955,26,1.04,medium,0.1627,0.1972,False,vehicle,12.28,8.17
MVI_40131,36,0,711,739,29,1.16,medium,0.3626,0.7088,True,vehicle,16.84,15.23
MVI_40131,37,0,711,920,210,8.4,long,0.4162,0.6543,False,vehicle,112.17,83.11
MVI_40131,37,1,977,1009,33,1.32,medium,0.1148,0.1298,False,vehicle,26.57,25.07
